HUC8	AreaSqKm	States	Name
11070204	3526.27000000000	KS	Upper_Neosho
11070205	3691.20000000000	KS	Middle_Neosho
10250013	1666.87000000000	"KS,CO"	Little_Beaver
17050202	2847.51000000000	OR	Burnt
17050203	4423.32000000000	OR	Powder
17060102	2203.18000000000	OR	Imnaha
17060104	4238.03000000000	OR	Upper_Grande_Ronde
17060105	2471.11000000000	OR	Wallowa
17060106	3932.43000000000	OR	Lower_Grande_Ronde
17070103	6541.54000000000	OR	Umatilla
17070104	2246.61000000000	OR	Willow
17070201	5540.17000000000	OR	Upper_John_Day
17070202	4787.33000000000	OR	North_Fork_John_Day
17070203	2051.80000000000	OR	Middle_Fork_John_Day
17070204	8155.46000000000	OR	Lower_John_Day
17070301	5579.64000000000	OR	Upper_Deschutes
17070302	2727.07000000000	OR	Little_Deschutes
17070303	3963.48000000000	OR	Beaver-South_Fork
17070304	2993.89000000000	OR	Upper_Crooked
17070305	4786.96000000000	OR	Lower_Crooked
17070306	5945.94000000000	OR	Lower_Deschutes
17070307	1792.70000000000	OR	Trout
17090001	3540.38000000000	OR	Middle_Fork_Willamette
17090002	1726.13000000000	OR	Coast_Fork_Willamette
17090003	4850.08000000000	OR	Upper_Willamette
17090004	3468.20000000000	OR	Mckenzie
17090005	1979.32000000000	OR	North_Santiam
17090006	2696.14000000000	OR	South_Santiam
17090007	1841.44000000000	OR	Middle_Willamette
17090008	1998.59000000000	OR	Yamhill
17090009	2267.49000000000	OR	Molalla-Pudding
17090010	1835.90000000000	OR	Tualatin
17090011	2441.60000000000	OR	Clackamas
17050201	3374.59000000000	"ID,OR"	Brownlee_Reservoir
17060103	1803.37000000000	"WA,ID,OR"	Lower_Snake-Asotin
17070101	6644.46000000000	"OR,WA"	Middle_Columbia-Lake_Wallula
17070102	4600.96000000000	"OR,WA"	Walla_Walla
17070105	5589.17000000000	"OR,WA"	Middle_Columbia-Hood
17080001	2264.58000000000	"OR,WA"	Lower_Columbia-Sandy
17080003	2964.24000000000	"OR,WA"	Lower_Columbia-Clatskanie
17080006	1754.06000000000	"OR,WA"	Lower_Columbia
17040210	3819.77000000000	ID	Raft
17010307	2313.19000000000	WA	Lower_Spokane
17010308	1836.92000000000	"WA,ID"	Little_Spokane
17020003	2635.25000000000	WA	Colville
17020004	2541.30000000000	WA	Sanpoil
17020005	3466.99000000000	WA	Chief_Joseph
17020008	4710.83000000000	WA	Methow
17020009	2415.06000000000	WA	Lake_Chelan
17020010	3878.88000000000	WA	Upper_Columbia-Entiat
17020011	3440.91000000000	WA	Wenatchee
17020012	2410.01000000000	WA	Moses_Coulee
17020013	4810.43000000000	WA	Upper_Crab
17020014	1595.54000000000	WA	Banks_Lake
17020015	6425.13000000000	WA	Lower_Crab
17020016	5415.64000000000	WA	Upper_Columbia-Priest_Rapids
17030001	5539.84000000000	WA	Upper_Yakima
17030002	2860.95000000000	WA	Naches
17030003	7525.92000000000	WA	Lower_Yakima
17070106	3501.54000000000	WA	Klickitat
17080002	2720.88000000000	WA	Lewis
17080004	2655.27000000000	WA	Upper_Cowlitz
17080005	3758.78000000000	WA	Lower_Cowlitz
17020001	10518.53000000000	"CN,WA"	Franklin_D._Roosevelt_Lake
17020002	10836.99000000000	"CN,WA"	Kettle
17020006	12120.84000000000	"CN,WA"	Okanogan
17020007	9270.21000000000	"CN,WA"	Similkameen
17010216	4232.19000000000	"ID,WA,CN"	Pend_Oreille
17010305	1523.24000000000	"ID,WA"	Upper_Spokane
17060109	2473.81000000000	"ID,WA"	Rock
17040101	4431.06000000000	WY	Snake_Headwaters
17040102	1617.36000000000	WY	Gros_Ventre
17040103	4096.89000000000	"ID,WY"	Greys-Hobock
17090012	1053.18000000000	OR	Lower_Willamette
10260004	3670.36000000000	"KS,CO"	Ladder
11030002	3777.16000000000	"CO,KS"	Whitewoman
10300101	6990.63000000000	"KS,MO"	Lower_Missouri-Crooked
11070207	6707.75000000000	"MO,KS"	Spring
10240005	4405.23000000000	"IA,MO,KS"	Tarkio-Wolf
10240007	1841.58000000000	"KS,NE"	South_Fork_Big_Nemaha
10250016	5623.40000000000	"KS,NE"	Middle_Republican
10270205	4420.89000000000	KS	Lower_Big_Blue
10270207	3469.37000000000	"KS,NE"	Lower_Little_Blue
11040006	4486.92000000000	KS	Upper_Cimarron-Liberal
11060003	3311.13000000000	KS	Medicine_Lodge
05070203	2884.02000000000	KY	Lower_Levisa
05070204	1062.96000000000	KY	Big_Sandy
05090104	1875.74000000000	KY	Little_Sandy
05100101	7196.24000000000	KY	Licking
05100102	2401.44000000000	KY	South_Fork_Licking
05100201	3428.80000000000	KY	North_Fork_Kentucky
05100202	1448.14000000000	KY	Middle_Fork_Kentucky
05100203	1937.24000000000	KY	South_Fork_Kentucky
05100204	2832.74000000000	KY	Upper_Kentucky
05100205	8393.68000000000	KY	Lower_Kentucky
05110001	8133.69000000000	KY	Upper_Green
05110002	5866.29000000000	KY	Barren
05110003	2661.43000000000	KY	Middle_Green
05110004	2799.57000000000	KY	Rough
05110005	2390.65000000000	KY	Lower_Green
05110006	2064.72000000000	KY	Pond
05130102	1977.47000000000	KY	Rockcastle
05130103	4874.74000000000	KY	Upper_Cumberland-Lake_Cumberland
05140102	3805.22000000000	KY	Salt
05140103	3754.14000000000	KY	Rolling_Fork
05140205	2442.00000000000	KY	Tradewater
06040006	1807.41000000000	KY	Lower_Tennessee
05140206	2393.07000000000	"IL,KY"	Lower_Ohio
05140104	4916.22000000000	"IN,KY"	Blue-Sinking
05140201	3613.59000000000	"IN,IL,KY"	Lower_Ohio-Little_Pigeon
05140202	2686.56000000000	"IN,KY,IL"	Highland-Pigeon
05090103	2609.99000000000	"KY,OH"	Little_Scioto-Tygarts
05090201	5438.67000000000	"KY,OH"	Ohio_Brush-Whiteoak
08010201	2513.51000000000	KY	Bayou_De_Chien-Mayfield
08040207	1906.73000000000	LA	Lower_Ouachita
08040301	2350.15000000000	LA	Lower_Red
08040302	2479.30000000000	LA	Castor
08040303	2420.01000000000	LA	Dugdemona
08040304	2597.17000000000	LA	Little
08040305	188.63000000000	LA	Black
08040306	1441.49000000000	LA	Bayou_Cocodrie
08050003	3601.13000000000	LA	Tensas
08070100	601.87000000000	"LA,MS"	Lower_Mississippi-Baton_Rouge
08070203	1880.25000000000	LA	Tickfaw
08070204	1846.35000000000	LA	Lake_Maurepas
08070300	2058.61000000000	LA	Lower_Grand
08080101	5158.75000000000	LA	Atchafalaya
08080102	5727.63000000000	LA	Bayou_Teche
08080103	5208.33000000000	LA	Vermilion
08080201	3606.55000000000	LA	Mermentau_Headwaters
08080202	6691.37000000000	LA	Mermentau
08080203	3912.08000000000	LA	Upper_Calcasieu
08080204	2282.11000000000	LA	Whisky_Chitto
08080205	1946.64000000000	LA	West_Fork_Calcasieu
08080206	3288.75000000000	LA	Lower_Calcasieu
08090100	2220.70000000000	LA	Lower_Mississippi-New_Orleans
08090201	1798.31000000000	LA	Liberty_Bayou-Tchefuncta
08090202	1657.59000000000	LA	Lake_Pontchartrain
08090203	8993.58000000000	LA	Eastern_Louisiana_Coastal
08090301	7016.31000000000	LA	East_Central_Louisiana_Coastal
08090302	8080.48000000000	LA	West_Central_Louisiana_Coastal
11140202	619.03000000000	LA	Middle_Red-Coushatta
11140204	1095.63000000000	LA	Red_Chute
11140206	2901.04000000000	LA	Bayou_Pierre
11140207	3692.74000000000	LA	Lower_Red-Lake_Iatt
11140208	1266.62000000000	LA	Saline_Bayou
11140209	2346.64000000000	LA	Black_Lake_Bayou
08040202	3401.43000000000	"LA,AR"	Lower_Ouachita-Bayou_De_Loutre
08040205	4309.57000000000	"AR,LA"	Bayou_Bartholomew
08040206	4974.28000000000	"AR,LA"	Bayou_D'Arbonne
08050001	7481.32000000000	"AR,LA"	Boeuf
08050002	2637.45000000000	"LA,AR"	Bayou_Macon
11140203	3870.97000000000	"AR,LA"	Loggy_Bayou
03180005	3130.36000000000	"LA,MS"	Bogue_Chitto
08030208	518.94000000000	"LA,MS"	Lower_Yazoo
08030209	3712.15000000000	"MS,LA"	Deer-Steele
08060100	1792.99000000000	"LA,MS"	Lower_Mississippi-Natchez
08070201	1799.64000000000	LA	Bayou_Sara-Thompson
08070202	4878.81000000000	"LA,MS"	Amite
08030100	1556.58000000000	"AR,MS,LA"	Lower_Mississippi-Greenville
12010005	6843.66000000000	"LA,TX"	Lower_Sabine
11140304	2017.79000000000	"AR,LA"	Cross_Bayou
01070004	1379.11000000000	MA	Nashua
01070005	1036.70000000000	MA	Concord
01080202	1007.77000000000	"MA,NH"	Miller
01080204	1871.88000000000	MA	Chicopee
01090002	1479.73000000000	MA	Cape_Cod
01070006	4662.95000000000	"MA,NH"	Merrimack_River
01080201	2636.47000000000	"NH,MA"	Middle_Connecticut
02020003	4936.18000000000	"NY,VT,MA"	Hudson-Hoosic
01090003	1228.68000000000	MA	Blackstone
01080203	1718.23000000000	"MA,VT"	Deerfield
02060001	1962.69000000000	MD	Upper_Chesapeake_Bay
02060003	3671.16000000000	MD	Gunpowder-Patapsco
02060004	954.91000000000	MD	Severn
02060006	2401.05000000000	MD	Patuxent
02060002	3372.41000000000	"DE,MD"	Chester-Sassafras
02060005	2844.38000000000	"DE,MD"	Choptank
02080109	2142.39000000000	DE	Nanticoke
02070009	2511.08000000000	MD	Monocacy
02070011	4484.36000000000	MD	Lower_Potomac
02080101	2771.55000000000	"MD,VA"	Lower_Chesapeake_Bay
02080110	2358.59000000000	"MD,DE"	Tangier
02040303	2309.33000000000	"DE,MD"	Chincoteague
02070002	3480.19000000000	"MD,WV"	North_Branch_Potomac
05020006	4563.03000000000	"PA,MD"	Youghiogheny
01010002	3198.08000000000	ME	Allagash
01010003	2304.01000000000	ME	Fish
01010004	6323.27000000000	"ME,CN"	Aroostook
01010005	1329.61000000000	"ME,CN"	Meduxnekeag
01020001	5520.82000000000	"ME,CN"	West_Branch_Penobscot
01020002	2899.60000000000	ME	East_Branch_Penobscot
01020003	3907.81000000000	ME	Mattawamkeag
01020004	3784.87000000000	ME	Piscataquis
01020005	6200.79000000000	ME	Lower_Penobscot
01030002	2271.32000000000	"ME,CN"	Dead
01030003	8885.47000000000	ME	Lower_Kennebec
01050002	11272.38000000000	ME	Maine_Coastal
01050003	3541.40000000000	ME	St._George-Sheepscot
01060001	3687.47000000000	ME	Presumpscot
01010006	3134.05000000000	"CN,ME"	Headwaters_Saint_John_River
01010007	3845.86000000000	"CN,ME"	Big_Black_River-Saint_John_River
01010008	6033.33000000000	"CN,ME"	St._Francis_River-Saint_John_River
01010010	2526.28000000000	"CN,ME"	Becaguimec_Stream-Saint_John_River
01050001	4271.80000000000	"CN,ME"	St._Croix
01050004	9666.74000000000	"CN,ME"	Passamaquoddy_Bay-Bay_of_Fundy
04150600	6707.67000000000	"CN,ME"	Chaudiere_River
01040002	5585.17000000000	"ME,NH"	Lower_Androscoggin
04030109	2639.86000000000	MI	Cedar-Ford
04050002	1530.54000000000	MI	Black-Macatawa
04050003	5261.58000000000	MI	Kalamazoo
04050004	4558.61000000000	MI	Upper_Grand
04050005	2449.57000000000	MI	Maple
04050006	5284.83000000000	MI	Lower_Grand
04050007	2198.95000000000	MI	Thornapple
04060101	5230.22000000000	MI	Pere_Marquette-White
04060104	1890.70000000000	MI	Betsie-Platte
04080202	2656.26000000000	MI	Pine
04090004	2149.60000000000	"MI,CN"	Detroit
04090005	2378.26000000000	MI	Huron
04100002	2753.30000000000	MI	Raisin
04030108	5938.54000000000	"WI,MI"	Menominee
07010102	3472.02000000000	MN	Leech_Lake
07010105	2026.96000000000	MN	Pine
07010106	5135.17000000000	MN	Crow_Wing
07010107	2315.03000000000	MN	Redeye
07010108	2286.73000000000	MN	Long_Prairie
07010201	2655.14000000000	MN	Platte-Spunk
07010202	2698.18000000000	MN	Sauk
07010203	2903.06000000000	MN	Clearwater-Elk
07010204	3823.63000000000	MN	Crow
07010205	3310.66000000000	MN	South_Fork_Crow
07010206	2607.42000000000	MN	Twin_Cities
07010207	4102.61000000000	MN	Rum
07020002	2267.14000000000	MN	Pomme_De_Terre
07020004	5393.87000000000	MN	Hawk-Yellow_Medicine
07020005	5382.83000000000	MN	Chippewa
07020006	1811.06000000000	MN	Redwood
07020007	3487.84000000000	MN	Middle_Minnesota
07020008	3402.47000000000	MN	Cottonwood
07020010	2261.99000000000	MN	Watonwan
07020011	2877.71000000000	MN	Le_Sueur
07020012	4752.34000000000	MN	Lower_Minnesota
07030004	2604.28000000000	MN	Snake
07040002	3806.16000000000	MN	Cannon
07040004	3680.00000000000	MN	Zumbro
07040008	4307.35000000000	"MN,IA"	Root
07100001	3231.75000000000	MN	Des_Moines_Headwaters
09020102	2229.18000000000	MN	Mustinka
09020103	4945.25000000000	MN	Otter_Tail
09020106	2930.25000000000	MN	Buffalo
09020108	4237.24000000000	MN	Eastern_Wild_Rice
09020303	3470.13000000000	MN	Red_Lake
09020305	3518.53000000000	MN	Clearwater
09020306	1646.10000000000	MN	Grand_Marais-Red
09020309	2017.76000000000	MN	Snake
09020312	2853.13000000000	"MN,CN"	Two_Rivers
09020104	1697.20000000000	MN	Upper_Red
09020301	3051.19000000000	"MN,ND"	Sandhill-Wilson
09020311	6350.00000000000	"CN,ND,MN"	Middle_Red
07020001	5517.68000000000	"MN,SD,ND"	Upper_Minnesota
07040001	2878.86000000000	"MN,WI"	Rush-Vermillion
07040003	3605.00000000000	"MN,WI"	Buffalo-Whitewater
07040006	1800.00000000000	"WI,MN"	La_Crosse-Pine
07110003	1605.24000000000	MO	South_Fabius
07110005	2314.50000000000	MO	North_Fork_Salt
07110006	3143.54000000000	MO	South_Fork_Salt
07110007	2056.47000000000	MO	Salt
07110008	3268.07000000000	MO	Cuivre
07140102	5568.26000000000	MO	Meramec
07140103	2185.08000000000	MO	Bourbeuse
07140104	2512.76000000000	MO	Big
07140107	3088.11000000000	MO	Whitewater
08020201	1782.77000000000	MO	New_Madrid-St._Johns
08020202	3361.80000000000	MO	Upper_St._Francis
10280202	2640.79000000000	MO	Lower_Chariton
10280203	1809.55000000000	MO	Little_Chariton
10290105	3117.15000000000	MO	Harry_S._Truman_Reservoir
10290106	5103.91000000000	MO	Sac
10290107	2190.61000000000	MO	Pomme_De_Terre
10290108	5302.12000000000	"MO,KS"	South_Grand
10290109	3591.40000000000	MO	Lake_of_the_Ozarks
10290110	2665.99000000000	MO	Niangua
10290111	2791.35000000000	MO	Lower_Osage
10290201	4629.99000000000	MO	Upper_Gasconade
10290202	1955.84000000000	MO	Big_Piney
10290203	2675.74000000000	MO	Lower_Gasconade
10300102	8807.95000000000	MO	Lower_Missouri-Moreau
10300103	2879.34000000000	MO	Lamine
10300104	3999.85000000000	MO	Blackwater
10300200	4119.46000000000	MO	Lower_Missouri
11010002	3772.60000000000	MO	James
11010008	6782.44000000000	"AR,MO"	Current
07110002	2371.90000000000	"IA,MO"	North_Fabius
10240010	2588.12000000000	"IA,MO"	Nodaway
10240012	4310.42000000000	"IA,MO"	Platte
10280101	8614.05000000000	"IA,MO"	Upper_Grand
10280103	6114.34000000000	"IA,MO"	Lower_Grand
10280201	3502.20000000000	"IA,MO"	Upper_Chariton
10240011	2699.58000000000	"KS,MO"	Independence-Sugar
10290103	1504.39000000000	KS	Little_Osage
10290104	2955.60000000000	"KS,MO"	Marmaton
11070208	2656.07000000000	"AR,MO"	Elk
22020000	615.33000000000	MP	Saipan
03160102	1769.29000000000	MS	Town
03160104	2894.12000000000	MS	Tibbee
03170001	2351.43000000000	MS	Chunky-Okatibbee
03170004	4540.41000000000	MS	Upper_Leaf
03170006	1580.55000000000	MS	Pascagoula
03170007	3282.20000000000	MS	Black
03180001	6378.69000000000	MS	Upper_Pearl
03180002	5119.98000000000	MS	Middle_Pearl-Strong
03180003	3156.18000000000	MS	Middle_Pearl-Silver
08030201	4269.43000000000	MS	Little_Tallahatchie
08030202	3568.63000000000	MS	Tallahatchie
08030204	5407.23000000000	MS	Coldwater
08030205	5917.98000000000	MS	Yalobusha
08030206	5206.29000000000	MS	Upper_Yazoo
08030207	14178.54000000000	MS	Big_Sunflower
08060201	3831.77000000000	MS	Upper_Big_Black
08060202	4934.28000000000	MS	Lower_Big_Black
08060203	2772.25000000000	"MS,LA"	Bayou_Pierre
08060204	950.10000000000	"MS,LA"	Coles_Creek
08060205	3091.99000000000	MS	Homochitto
08060206	960.11000000000	MS	Buffalo
03160101	4654.47000000000	"MS,AL"	Upper_Tombigbee
03160103	2239.48000000000	AL	Buttahatchee
03160202	2522.77000000000	"AL,MS"	Sucarnoochee
03170003	1720.94000000000	"MS,AL"	Lower_Chickasawhay
03170008	2704.69000000000	AL	Escatawpa
03170009	6340.99000000000	"AL,MS"	Mississippi_Coastal
03180004	4717.65000000000	"LA,MS"	Lower_Pearl
08010207	2967.91000000000	"MS,TN"	Upper_Hatchie
08010210	2111.19000000000	"MS,TN"	Wolf
09040001	3837.77000000000	"MT,CN"	St._Marys
09040002	4937.55000000000	"MT,CN"	Belly
10020001	5995.37000000000	MT	Red_Rock
10020002	3890.10000000000	MT	Beaverhead
10020003	2500.87000000000	MT	Ruby
10020004	7223.75000000000	MT	Big_Hole
10020005	3364.07000000000	MT	Jefferson
10020006	1963.67000000000	MT	Boulder
10020008	4782.39000000000	MT	Gallatin
10030101	8668.01000000000	MT	Upper_Missouri
10030102	6730.31000000000	MT	Upper_Missouri-Dearborn
10030103	5191.22000000000	MT	Smith
10030104	4857.41000000000	MT	Sun
10030105	2066.65000000000	MT	Belt
10030201	3332.15000000000	MT	Two_Medicine
10030202	3108.11000000000	MT	Cut_Bank
10030203	9557.97000000000	MT	Marias
10030204	2570.51000000000	MT	Willow
10030205	5302.62000000000	MT	Teton
10040101	5004.72000000000	MT	Bullwhacker-Dog
10040102	3291.81000000000	MT	Arrow
10040103	7154.29000000000	MT	Judith
10040104	13585.33000000000	MT	Fort_Peck_Reservoir
10040105	4007.82000000000	MT	Big_Dry
10040106	3163.92000000000	MT	Little_Dry
10040201	10389.08000000000	MT	Upper_Musselshell
10040202	4978.47000000000	MT	Middle_Musselshell
10040203	1758.60000000000	MT	Flatwillow
10040204	3033.12000000000	MT	Box_Elder
10040205	4370.88000000000	MT	Lower_Musselshell
10050001	2499.09000000000	"MT,CN"	Milk_Headwaters
10050002	5950.46000000000	"MT,CN"	Upper_Milk
10050003	1212.64000000000	"MT,CN"	Wild_Horse_Lake
10050004	9091.89000000000	MT	Middle_Milk
10050005	2089.45000000000	MT	Big_Sandy
10050006	2546.54000000000	"MT,CN"	Sage
10050007	2825.63000000000	"MT,CN"	Lodge
10050008	4450.43000000000	"MT,CN"	Battle
10050009	1838.48000000000	MT	Peoples
10050010	2448.51000000000	"MT,CN"	Cottonwood
10050011	4681.48000000000	"MT,CN"	Whitewater
10050012	3946.86000000000	MT	Lower_Milk
10050013	6195.70000000000	"MT,CN"	Frenchman
10050014	4733.71000000000	MT	Beaver
10050015	3543.38000000000	"MT,CN"	Rock
10050016	1878.97000000000	MT	Porcupine
10060001	5188.16000000000	MT	Prairie_Elk-Wolf
10060002	5472.06000000000	MT	Redwater
10060003	6007.28000000000	"MT,CN"	Poplar
10060004	2653.78000000000	"MT,CN"	West_Fork_Poplar
10060005	3255.75000000000	MT	Charlie-Little_Muddy
10060006	8913.90000000000	"CN,MT"	Big_Muddy
10070002	7672.59000000000	MT	Upper_Yellowstone
10070003	2210.70000000000	MT	Shields
10070004	4066.56000000000	MT	Upper_Yellowstone-Lake_Basin
10070005	2761.23000000000	MT	Stillwater
10070007	5197.03000000000	MT	Upper_Yellowstone-Pompeys_Pillar
10070008	1558.85000000000	MT	Pryor
10080015	5077.11000000000	MT	Lower_Bighorn
10090102	7435.84000000000	MT	Lower_Tongue
10090209	4858.84000000000	MT	Lower_Powder
10090210	2079.82000000000	MT	Mizpah
10100001	12432.31000000000	MT	Lower_Yellowstone-Sunday
10100002	2258.12000000000	MT	Big_Porcupine
10100003	3385.19000000000	MT	Rosebud
10100005	4089.54000000000	MT	O'Fallon
10110202	3090.89000000000	MT	Boxelder
10100004	13783.03000000000	"MT,ND"	Lower_Yellowstone
10110204	2257.82000000000	"MT,ND"	Beaver
10020007	6619.17000000000	"MT,WY"	Madison
10080016	3360.17000000000	MT	Little_Bighorn
10090207	2756.81000000000	MT	Middle_Powder
15080302	3581.81000000000	"AZ,MX,NM"	San_Bernardino_Valley
03010205	11032.00000000000	NC	Albemarle
03020101	3379.42000000000	NC	Upper_Tar
03020102	2315.52000000000	NC	Fishing
03020103	2486.98000000000	NC	Lower_Tar
03020104	3384.19000000000	NC	Pamlico
03020105	5056.52000000000	NC	Pamlico_Sound
03020201	6231.88000000000	NC	Upper_Neuse
03020203	2612.12000000000	NC	Contentnea
03020204	4100.28000000000	NC	Lower_Neuse
03020301	2415.50000000000	NC	White_Oak_River
03020302	2308.88000000000	NC	New_River
03030002	4422.53000000000	NC	Haw
04120104	3527.54000000000	"NY,CN"	Niagara
09020314	5388.38000000000	"CN,MN"	Roseau
09020302	5026.69000000000	MN	Red_Lakes
09020304	2714.92000000000	MN	Thief
07010101	4975.25000000000	MN	Mississippi_Headwaters
09030011	1027.85000000000	CN	Shoal_Lake
09030006	5325.77000000000	MN	Big_Fork
09030007	2444.59000000000	MN	Rapid
09030008	3975.36000000000	"MN,CN"	Lower_Rainy
09030010	6446.15000000000	CN	Big_Turtle_River-Rainy_Lake
09030003	12731.92000000000	"CN,MN"	Rainy_Lake
09030009	13745.45000000000	"MN,CN"	Lake_of_the_Woods
04030107	1875.35738397000	MI	Michigamme
04030110	2402.47548527000	MI	Escanaba
04030111	1663.58000000000	MI	Tacoosh-Whitefish
04030112	1372.95000000000	MI	Fishdam-Sturgeon
04060102	7062.06808901000	MI	Muskegon
04060103	5049.98782267000	MI	Manistee
04060106	3810.14413300000	MI	Manistique
04060107	1431.19652648000	MI	Brevoort-Millecoquins
04080201	3748.86568317000	MI	Tittabawassee
04080203	3278.14097365000	MI	Shiawassee
04080204	3445.93516124000	MI	Flint
04080205	2351.36660515000	MI	Cass
04090003	2064.46878427000	MI	Clinton
04030106	2724.73141472000	MI	Brule
07010103	5397.70000000000	MN	Prairie-Willow
07030003	2725.35000000000	MN	Kettle
09030001	25034.87000000000	"CN,MN"	Rainy_Headwaters
09030002	2678.16000000000	MN	Vermilion
09030005	4853.04000000000	MN	Little_Fork
07030002	2637.99516057000	WI	Namekagon
07050001	5003.13065570000	WI	Upper_Chippewa
07050002	3050.57486787000	"WI,MI"	Flambeau
07070001	5645.61557269000	"MI,WI"	Upper_Wisconsin
07030001	5247.29821872000	"MN,WI"	Upper_St._Croix
04070001	4942.53202154000	"MI,CN"	St._Marys
04070002	1682.31237847000	MI	Carp-Pine
04070005	1554.00883108000	MI	Black
04070006	3238.12640594000	MI	Thunder_Bay
04070007	5305.64684244000	MI	Au_Sable
04080101	2639.66077084000	MI	Au_Gres-Rifle
04080102	1250.85287433000	MI	Kawkawlin-Pine
04080103	2310.56954329000	MI	Pigeon-Wiscoggin
04080206	650.62827664000	MI	Saginaw
04020203	277.41197602000	MI	Waiska
04020202	2097.14572039000	MI	Tahquamenon
04020101	2619.39706326000	MI	Black-Presque_Isle
04020102	3595.68104424000	MI	Ontonagon
04020105	2347.65449464000	MI	Dead-Kelsey
04020201	2981.47000000000	MI	Betsy-Chocolay
04020104	1891.28417876000	MI	Sturgeon
04020103	2835.82636881000	MI	Keweenaw_Peninsula
04010201	7617.24000000000	MN	St._Louis
04010301	4994.57000000000	"MN,WI"	Beartrap-Nemadji
04010302	3369.85476867000	"WI,MI"	Bad-Montreal
12110203	600.63000000000	TX	North_Laguna_Madre
12110204	3296.84000000000	TX	San_Fernando
12110205	5516.80000000000	TX	Baffin_Bay
12110207	9238.39000000000	TX	Central_Laguna_Madre
10080004	1904.64000000000	WY	Muskrat
10080005	4418.05000000000	WY	Lower_Wind
04060105	4320.18000000000	MI	Boardman-Charlevoix
04060200	58204.14000000000	MI	Lake_Michigan
04070003	2060.65000000000	MI	Lone_Lake-Ocqueoc
04070004	2315.54000000000	MI	Cheboygan
04090002	5796.80000000000	"MI,CN"	Lake_St._Clair
04010202	2055.38000000000	MN	Cloquet
04080104	1466.57000000000	MI	Birch-Willow
04080300	65095.09000000000	"CN,MI"	Lake_Huron
04090001	3274.57000000000	"MI,CN"	St._Clair
04010101	6341.13000000000	"MN,CN"	Baptism-Brule
04010102	1697.36000000000	MN	Beaver-Lester
04020300	84706.63000000000	"CN,MI,MN,WI"	Lake_Superior
05060001	8276.95000000000	OH	Upper_Scioto
17060110	1876.91000000000	WA	Lower_Snake
17060107	3778.66000000000	"ID,WA"	Lower_Snake-Tucannon
17060108	6018.26000000000	"ID,WA"	Palouse
19030101	26631.73998350000	AK	Cold_Bay
19010204	5545.69447975000	AK	Admiralty_Island
19010403	6572.12315678000	"CN,AK"	Tatshenshini_River
19020800	16953.67732790000	AK	Cook_Inlet
19090304	16813.51105320000	AK	Chuilnuk_River-Yukon_River
19020102	21107.28492530000	AK	Middle_Copper_River
19080311	11933.13995710000	AK	Lower_Tanana_River
19080401	12921.17610420000	AK	Birch_Creek
19050201	10731.09541830000	AK	Shishmaref
19090108	17136.35168310000	AK	Koyukuk_Flats-Koyukuk_River
19090105	4464.30811823000	AK	Allakaket-Koyukuk_River
19080204	5601.87117734000	AK	Lower_Chandalar_River
19050401	12160.10985750000	AK	Upper_Noatak_River
19060102	5951.47639995000	AK	Kokolik_River
19060502	10306.93168320000	AK	Camden_Bay
19010107	3538.13611040000	"AK,CN"	Outlet_Portland_Canal
19010102	5338.43695540000	AK	Ketchikan
19010103	16124.38086920000	AK	Prince_of_Wales
19010209	2918.05083855000	AK	Etolin-Zarembo-Wrangell_Islands
19030203	7185.25329432000	AK	Egegik_Bay
19030205	8975.73549716000	AK	Lake_Clark
19020203	9783.35695793000	AK	Prince_William_Sound
19020502	6711.52413800000	AK	Chulitna_River
19070403	8189.73253974000	"AK,CN"	Ladue_River-White_River
19090104	8689.63708384000	AK	Kanuti_River
19080106	16502.84976910000	"AK,CN"	Black_River
19050304	8731.73486879000	AK	Lower_Kobuk_River
19080201	8952.29300093000	AK	Middle_Fork-North_Fork_Chandalar_Rivers
19050404	7739.59883613000	AK	Wulik-Kivalina_Rivers
19080202	14415.97924460000	AK	East_Fork_Chandalar_River
19060303	14303.00761840000	AK	Chandler-Anaktuvuk_Rivers
19060101	10342.59440180000	AK	Kukpowruk_River
19060501	7141.97238608000	AK	Canning_River
19060206	8482.37609520000	AK	Admiralty_Bay-Dease_Inlet
19030201	8228.72141141000	AK	Port_Heiden
19010211	7721.64552664000	AK	Chichagof_Island
19030304	3541.64095918000	AK	Wood_River
19030206	18530.49665640000	AK	Lake_Iliamna
19020202	8181.69914845000	AK	Resurrection_River-Frontal_Resurrection_Bay
19030503	7921.04592866000	AK	Nunavak-St.Matthew_Islands
19030502	64678.39105020000	AK	Kuskokwim_Delta
19020505	9147.84283237000	AK	Lower_Susitna_River
19080301	14013.89523910000	"AK,CN"	Nebesna-Chisana_Rivers
19090302	11445.78999020000	AK	Upper_Innoko_River
19070503	12901.80912460000	"CN,AK"	Sixtymile_River-Yukon_River
19090202	18555.69287320000	AK	Nowitna_River
19090203	7040.18261159000	AK	Melozitna_River
19080404	10440.94700270000	AK	Ramparts-Yukon_River
19080402	7737.58481666000	AK	Beaver_Creek
19050500	8012.30001253000	AK	Kotzebue_Sound
19050302	12087.28036460000	AK	Upper_Kobuk_River
19050303	12464.53755100000	AK	Middle_Kobuk_River
19060503	35084.42331280000	"AK,CN"	Beaufort_Lagoon
19060103	11672.53200040000	AK	Utukok_River
19060204	17847.81573400000	AK	Ikpikpuk_River
19020701	23145.91716850000	AK	Kodiak-Afognak_Islands
